url,label
https://www.github.com/page0,0
https://www.openai.com/page1,0
https://www.wikipedia.org/page2,0
https://www.wikipedia.org/page3,0
https://www.google.com/page4,0
https://www.apple.com/page5,0
https://www.microsoft.com/page6,0
https://www.youtube.com/page7,0
https://www.linkedin.com/page8,0
https://www.apple.com/page9,0
https://www.github.com/page10,0
https://www.openai.com/page11,0
https://www.stackoverflow.com/page12,0
https://www.linkedin.com/page13,0
https://www.google.com/page14,0
https://www.apple.com/page15,0
https://www.linkedin.com/page16,0
https://www.openai.com/page17,0
https://www.github.com/page18,0
https://www.youtube.com/page19,0
https://www.wikipedia.org/page20,0
https://www.openai.com/page21,0
https://www.linkedin.com/page22,0
https://www.apple.com/page23,0
https://www.stackoverflow.com/page24,0
https://www.stackoverflow.com/page25,0
https://www.github.com/page26,0
https://www.google.com/page27,0
https://www.stackoverflow.com/page28,0
https://www.stackoverflow.com/page29,0
https://www.linkedin.com/page30,0
https://www.stackoverflow.com/page31,0
https://www.github.com/page32,0
https://www.linkedin.com/page33,0
https://www.amazon.com/page34,0
https://www.microsoft.com/page35,0
https://www.youtube.com/page36,0
https://www.github.com/page37,0
https://www.openai.com/page38,0
https://www.github.com/page39,0
https://www.stackoverflow.com/page40,0
https://www.wikipedia.org/page41,0
https://www.github.com/page42,0
https://www.google.com/page43,0
https://www.amazon.com/page44,0
https://www.amazon.com/page45,0
https://www.stackoverflow.com/page46,0
https://www.apple.com/page47,0
https://www.apple.com/page48,0
https://www.google.com/page49,0
https://www.apple.com/page50,0
https://www.amazon.com/page51,0
https://www.apple.com/page52,0
https://www.stackoverflow.com/page53,0
https://www.youtube.com/page54,0
https://www.openai.com/page55,0
https://www.google.com/page56,0
https://www.github.com/page57,0
https://www.wikipedia.org/page58,0
https://www.google.com/page59,0
https://www.wikipedia.org/page60,0
https://www.youtube.com/page61,0
https://www.stackoverflow.com/page62,0
https://www.linkedin.com/page63,0
https://www.github.com/page64,0
https://www.microsoft.com/page65,0
https://www.microsoft.com/page66,0
https://www.amazon.com/page67,0
https://www.stackoverflow.com/page68,0
https://www.microsoft.com/page69,0
https://www.stackoverflow.com/page70,0
https://www.amazon.com/page71,0
https://www.openai.com/page72,0
https://www.linkedin.com/page73,0
https://www.github.com/page74,0
https://www.stackoverflow.com/page75,0
https://www.github.com/page76,0
https://www.github.com/page77,0
https://www.github.com/page78,0
https://www.amazon.com/page79,0
https://www.apple.com/page80,0
https://www.youtube.com/page81,0
https://www.microsoft.com/page82,0
https://www.microsoft.com/page83,0
https://www.wikipedia.org/page84,0
https://www.stackoverflow.com/page85,0
https://www.linkedin.com/page86,0
https://www.youtube.com/page87,0
https://www.github.com/page88,0
https://www.amazon.com/page89,0
https://www.github.com/page90,0
https://www.stackoverflow.com/page91,0
https://www.openai.com/page92,0
https://www.youtube.com/page93,0
https://www.wikipedia.org/page94,0
https://www.linkedin.com/page95,0
https://www.apple.com/page96,0
https://www.amazon.com/page97,0
https://www.linkedin.com/page98,0
https://www.github.com/page99,0
https://www.wikipedia.org/page100,0
https://www.github.com/page101,0
https://www.google.com/page102,0
https://www.google.com/page103,0
https://www.wikipedia.org/page104,0
https://www.openai.com/page105,0
https://www.openai.com/page106,0
https://www.openai.com/page107,0
https://www.linkedin.com/page108,0
https://www.youtube.com/page109,0
https://www.linkedin.com/page110,0
https://www.stackoverflow.com/page111,0
https://www.apple.com/page112,0
https://www.youtube.com/page113,0
https://www.wikipedia.org/page114,0
https://www.amazon.com/page115,0
https://www.linkedin.com/page116,0
https://www.stackoverflow.com/page117,0
https://www.amazon.com/page118,0
https://www.wikipedia.org/page119,0
https://www.microsoft.com/page120,0
https://www.stackoverflow.com/page121,0
https://www.apple.com/page122,0
https://www.youtube.com/page123,0
https://www.openai.com/page124,0
https://www.apple.com/page125,0
https://www.microsoft.com/page126,0
https://www.openai.com/page127,0
https://www.apple.com/page128,0
https://www.linkedin.com/page129,0
https://www.wikipedia.org/page130,0
https://www.google.com/page131,0
https://www.linkedin.com/page132,0
https://www.linkedin.com/page133,0
https://www.github.com/page134,0
https://www.microsoft.com/page135,0
https://www.stackoverflow.com/page136,0
https://www.google.com/page137,0
https://www.amazon.com/page138,0
https://www.stackoverflow.com/page139,0
https://www.youtube.com/page140,0
https://www.github.com/page141,0
https://www.github.com/page142,0
https://www.openai.com/page143,0
https://www.wikipedia.org/page144,0
https://www.linkedin.com/page145,0
https://www.youtube.com/page146,0
https://www.microsoft.com/page147,0
https://www.wikipedia.org/page148,0
https://www.apple.com/page149,0
https://www.google.com/page150,0
https://www.linkedin.com/page151,0
https://www.amazon.com/page152,0
https://www.github.com/page153,0
https://www.amazon.com/page154,0
https://www.openai.com/page155,0
https://www.youtube.com/page156,0
https://www.openai.com/page157,0
https://www.stackoverflow.com/page158,0
https://www.youtube.com/page159,0
https://www.amazon.com/page160,0
https://www.microsoft.com/page161,0
https://www.wikipedia.org/page162,0
https://www.openai.com/page163,0
https://www.openai.com/page164,0
https://www.stackoverflow.com/page165,0
https://www.openai.com/page166,0
https://www.openai.com/page167,0
https://www.microsoft.com/page168,0
https://www.apple.com/page169,0
https://www.amazon.com/page170,0
https://www.amazon.com/page171,0
https://www.amazon.com/page172,0
https://www.wikipedia.org/page173,0
https://www.linkedin.com/page174,0
https://www.google.com/page175,0
https://www.github.com/page176,0
https://www.google.com/page177,0
https://www.microsoft.com/page178,0
https://www.microsoft.com/page179,0
https://www.linkedin.com/page180,0
https://www.google.com/page181,0
https://www.microsoft.com/page182,0
https://www.apple.com/page183,0
https://www.youtube.com/page184,0
https://www.youtube.com/page185,0
https://www.microsoft.com/page186,0
https://www.google.com/page187,0
https://www.microsoft.com/page188,0
https://www.wikipedia.org/page189,0
https://www.wikipedia.org/page190,0
https://www.apple.com/page191,0
https://www.linkedin.com/page192,0
https://www.youtube.com/page193,0
https://www.wikipedia.org/page194,0
https://www.microsoft.com/page195,0
https://www.wikipedia.org/page196,0
https://www.youtube.com/page197,0
https://www.youtube.com/page198,0
https://www.google.com/page199,0
https://www.amazon.com/page200,0
https://www.microsoft.com/page201,0
https://www.stackoverflow.com/page202,0
https://www.linkedin.com/page203,0
https://www.microsoft.com/page204,0
https://www.openai.com/page205,0
https://www.openai.com/page206,0
https://www.google.com/page207,0
https://www.linkedin.com/page208,0
https://www.linkedin.com/page209,0
https://www.stackoverflow.com/page210,0
https://www.amazon.com/page211,0
https://www.linkedin.com/page212,0
https://www.stackoverflow.com/page213,0
https://www.stackoverflow.com/page214,0
https://www.openai.com/page215,0
https://www.stackoverflow.com/page216,0
https://www.amazon.com/page217,0
https://www.apple.com/page218,0
https://www.microsoft.com/page219,0
https://www.openai.com/page220,0
https://www.google.com/page221,0
https://www.youtube.com/page222,0
https://www.github.com/page223,0
https://www.google.com/page224,0
https://www.apple.com/page225,0
https://www.apple.com/page226,0
https://www.google.com/page227,0
https://www.github.com/page228,0
https://www.amazon.com/page229,0
https://www.amazon.com/page230,0
https://www.amazon.com/page231,0
https://www.apple.com/page232,0
https://www.youtube.com/page233,0
https://www.github.com/page234,0
https://www.microsoft.com/page235,0
https://www.stackoverflow.com/page236,0
https://www.apple.com/page237,0
https://www.linkedin.com/page238,0
https://www.linkedin.com/page239,0
https://www.linkedin.com/page240,0
https://www.microsoft.com/page241,0
https://www.openai.com/page242,0
https://www.linkedin.com/page243,0
https://www.youtube.com/page244,0
https://www.amazon.com/page245,0
https://www.apple.com/page246,0
https://www.microsoft.com/page247,0
https://www.google.com/page248,0
https://www.amazon.com/page249,0
http://otp-update-now.xyz/update/0?id=5713,1
http://wallet-verify-now.click/claim/1?id=7147,1
http://paypal-verify-account.top/gift/2?id=5241,1
http://amaz0n-login.ru/gift/3?id=4247,1
http://wallet-verify-now.click/gift/4?id=8995,1
http://amaz0n-login.ru/secure/5?id=3550,1
http://microsoft-auth-update.click/secure/6?id=7045,1
http://github-security-check.site/gift/7?id=6693,1
http://free-gift-card.win/gift/8?id=6072,1
http://secure-login-google.xyz/gift/9?id=7199,1
http://github-security-check.site/update/10?id=9759,1
http://github-security-check.site/update/11?id=9276,1
http://bank-verification-login.live/gift/12?id=4257,1
http://github-security-check.site/secure/13?id=1937,1
http://otp-update-now.xyz/gift/14?id=6299,1
http://otp-update-now.xyz/secure/15?id=8512,1
http://wallet-verify-now.click/update/16?id=5906,1
http://amaz0n-login.ru/verify/17?id=2664,1
http://paypal-verify-account.top/secure/18?id=4512,1
http://wallet-verify-now.click/gift/19?id=6960,1
http://bank-verification-login.live/login/20?id=1754,1
http://otp-update-now.xyz/update/21?id=4350,1
http://secure-login-google.xyz/secure/22?id=8287,1
http://amaz0n-login.ru/verify/23?id=8578,1
http://otp-update-now.xyz/signin/24?id=9511,1
http://paypal-verify-account.top/update/25?id=1708,1
http://otp-update-now.xyz/login/26?id=9757,1
http://microsoft-auth-update.click/login/27?id=8020,1
http://paypal-verify-account.top/login/28?id=2767,1
http://amaz0n-login.ru/secure/29?id=4077,1
http://amaz0n-login.ru/signin/30?id=8500,1
http://paypal-verify-account.top/verify/31?id=1332,1
http://paypal-verify-account.top/signin/32?id=8938,1
http://paypal-verify-account.top/verify/33?id=3452,1
http://amaz0n-login.ru/gift/34?id=2804,1
http://github-security-check.site/gift/35?id=4143,1
http://wallet-verify-now.click/verify/36?id=5897,1
http://secure-login-google.xyz/update/37?id=8502,1
http://secure-login-google.xyz/secure/38?id=4333,1
http://wallet-verify-now.click/claim/39?id=6856,1
http://github-security-check.site/verify/40?id=7539,1
http://otp-update-now.xyz/login/41?id=8878,1
http://account-secure-login.top/claim/42?id=9117,1
http://otp-update-now.xyz/update/43?id=7510,1
http://otp-update-now.xyz/signin/44?id=7898,1
http://account-secure-login.top/login/45?id=4008,1
http://bank-verification-login.live/login/46?id=9241,1
http://paypal-verify-account.top/signin/47?id=6456,1
http://amaz0n-login.ru/claim/48?id=6048,1
http://microsoft-auth-update.click/verify/49?id=4544,1
http://otp-update-now.xyz/verify/50?id=5941,1
http://paypal-verify-account.top/gift/51?id=4158,1
http://wallet-verify-now.click/secure/52?id=1518,1
http://secure-login-google.xyz/secure/53?id=6320,1
http://microsoft-auth-update.click/secure/54?id=2100,1
http://free-gift-card.win/signin/55?id=4456,1
http://free-gift-card.win/login/56?id=8380,1
http://secure-login-google.xyz/verify/57?id=1134,1
http://github-security-check.site/update/58?id=8408,1
http://free-gift-card.win/verify/59?id=5071,1
http://free-gift-card.win/signin/60?id=9201,1
http://account-secure-login.top/update/61?id=4682,1
http://free-gift-card.win/secure/62?id=7733,1
http://otp-update-now.xyz/gift/63?id=7757,1
http://free-gift-card.win/login/64?id=9136,1
http://amaz0n-login.ru/update/65?id=6998,1
http://github-security-check.site/claim/66?id=2610,1
http://account-secure-login.top/verify/67?id=4263,1
http://otp-update-now.xyz/verify/68?id=5306,1
http://otp-update-now.xyz/secure/69?id=2670,1
http://account-secure-login.top/secure/70?id=2990,1
http://bank-verification-login.live/secure/71?id=5875,1
http://amaz0n-login.ru/signin/72?id=1534,1
http://paypal-verify-account.top/login/73?id=7231,1
http://bank-verification-login.live/gift/74?id=9452,1
http://wallet-verify-now.click/gift/75?id=3998,1
http://account-secure-login.top/signin/76?id=9896,1
http://paypal-verify-account.top/update/77?id=6488,1
http://wallet-verify-now.click/secure/78?id=9153,1
http://microsoft-auth-update.click/secure/79?id=2595,1
http://secure-login-google.xyz/secure/80?id=2355,1
http://amaz0n-login.ru/login/81?id=4116,1
http://secure-login-google.xyz/gift/82?id=1259,1
http://free-gift-card.win/claim/83?id=1332,1
http://bank-verification-login.live/signin/84?id=6469,1
http://paypal-verify-account.top/claim/85?id=5959,1
http://github-security-check.site/signin/86?id=5831,1
http://secure-login-google.xyz/update/87?id=5918,1
http://free-gift-card.win/update/88?id=6889,1
http://wallet-verify-now.click/login/89?id=1305,1
http://free-gift-card.win/gift/90?id=5473,1
http://paypal-verify-account.top/claim/91?id=4604,1
http://free-gift-card.win/update/92?id=7797,1
http://free-gift-card.win/verify/93?id=3382,1
http://otp-update-now.xyz/verify/94?id=2586,1
http://secure-login-google.xyz/signin/95?id=1004,1
http://secure-login-google.xyz/claim/96?id=5800,1
http://paypal-verify-account.top/update/97?id=8296,1
http://secure-login-google.xyz/update/98?id=6065,1
http://amaz0n-login.ru/update/99?id=5020,1
http://otp-update-now.xyz/signin/100?id=1963,1
http://account-secure-login.top/signin/101?id=7609,1
http://github-security-check.site/login/102?id=3620,1
http://microsoft-auth-update.click/update/103?id=7300,1
http://paypal-verify-account.top/verify/104?id=7288,1
http://github-security-check.site/secure/105?id=5999,1
http://amaz0n-login.ru/update/106?id=9717,1
http://bank-verification-login.live/secure/107?id=6350,1
http://paypal-verify-account.top/update/108?id=2144,1
http://microsoft-auth-update.click/signin/109?id=5769,1
http://free-gift-card.win/signin/110?id=8292,1
http://amaz0n-login.ru/signin/111?id=1538,1
http://free-gift-card.win/verify/112?id=5017,1
http://microsoft-auth-update.click/update/113?id=6405,1
http://paypal-verify-account.top/login/114?id=9854,1
http://free-gift-card.win/signin/115?id=9514,1
http://github-security-check.site/signin/116?id=8784,1
http://github-security-check.site/login/117?id=9418,1
http://amaz0n-login.ru/secure/118?id=2526,1
http://account-secure-login.top/claim/119?id=2112,1
http://amaz0n-login.ru/claim/120?id=9804,1
http://amaz0n-login.ru/gift/121?id=1116,1
http://paypal-verify-account.top/verify/122?id=6999,1
http://wallet-verify-now.click/verify/123?id=1401,1
http://paypal-verify-account.top/claim/124?id=2468,1
http://account-secure-login.top/gift/125?id=6325,1
http://account-secure-login.top/update/126?id=9838,1
http://github-security-check.site/update/127?id=5218,1
http://github-security-check.site/signin/128?id=5304,1
http://otp-update-now.xyz/update/129?id=3820,1
http://account-secure-login.top/login/130?id=3754,1
http://free-gift-card.win/claim/131?id=1713,1
http://github-security-check.site/secure/132?id=8275,1
http://github-security-check.site/claim/133?id=1280,1
